physics_tick,simulation_time_s,body_name,role,obstacle_pair_active,persistent_or_penetrating,body_collision,source,reason
8016,66.8,base_link,BODY,False,False,False,body_contacts.jsonl,
8017,66.80833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8018,66.81666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8019,66.825,base_link,BODY,False,False,False,body_contacts.jsonl,
8020,66.83333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8021,66.84166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8022,66.85,base_link,BODY,False,False,False,body_contacts.jsonl,
8023,66.85833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8024,66.86666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8025,66.875,base_link,BODY,False,False,False,body_contacts.jsonl,
8026,66.88333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8027,66.89166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8028,66.9,base_link,BODY,False,False,False,body_contacts.jsonl,
8029,66.90833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8030,66.91666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8031,66.925,base_link,BODY,False,False,False,body_contacts.jsonl,
8032,66.93333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8033,66.94166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8034,66.95,base_link,BODY,False,False,False,body_contacts.jsonl,
8035,66.95833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8036,66.96666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8037,66.975,base_link,BODY,False,False,False,body_contacts.jsonl,
8038,66.98333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8039,66.99166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8040,67.0,base_link,BODY,False,False,False,body_contacts.jsonl,
8041,67.00833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8042,67.01666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8043,67.025,base_link,BODY,False,False,False,body_contacts.jsonl,
8044,67.03333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8045,67.04166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8046,67.05,base_link,BODY,False,False,False,body_contacts.jsonl,
8047,67.05833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8048,67.06666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8049,67.075,base_link,BODY,False,False,False,body_contacts.jsonl,
8050,67.08333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8051,67.09166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8052,67.1,base_link,BODY,False,False,False,body_contacts.jsonl,
8053,67.10833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8054,67.11666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8055,67.125,base_link,BODY,False,False,False,body_contacts.jsonl,
8056,67.13333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8057,67.14166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8058,67.15,base_link,BODY,False,False,False,body_contacts.jsonl,
8059,67.15833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8060,67.16666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8061,67.175,base_link,BODY,False,False,False,body_contacts.jsonl,
8062,67.18333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8063,67.19166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8064,67.2,base_link,BODY,False,False,False,body_contacts.jsonl,
8065,67.20833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8066,67.21666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8067,67.225,base_link,BODY,False,False,False,body_contacts.jsonl,
8068,67.23333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8069,67.24166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8070,67.25,base_link,BODY,False,False,False,body_contacts.jsonl,
8071,67.25833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8072,67.26666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8073,67.275,base_link,BODY,False,False,False,body_contacts.jsonl,
8074,67.28333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8075,67.29166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8076,67.3,base_link,BODY,False,False,False,body_contacts.jsonl,
8077,67.30833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8078,67.31666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8079,67.325,base_link,BODY,False,False,False,body_contacts.jsonl,
8080,67.33333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8081,67.34166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8082,67.35,base_link,BODY,False,False,False,body_contacts.jsonl,
8083,67.35833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8084,67.36666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8085,67.375,base_link,BODY,False,False,False,body_contacts.jsonl,
8086,67.38333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8087,67.39166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8088,67.4,base_link,BODY,False,False,False,body_contacts.jsonl,
8089,67.40833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8090,67.41666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8091,67.425,base_link,BODY,False,False,False,body_contacts.jsonl,
8092,67.43333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8093,67.44166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8094,67.45,base_link,BODY,False,False,False,body_contacts.jsonl,
8095,67.45833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8096,67.46666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8097,67.475,base_link,BODY,False,False,False,body_contacts.jsonl,
8098,67.48333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8099,67.49166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8100,67.5,base_link,BODY,False,False,False,body_contacts.jsonl,
8101,67.50833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8102,67.51666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8103,67.525,base_link,BODY,False,False,False,body_contacts.jsonl,
8104,67.53333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8105,67.54166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8106,67.55,base_link,BODY,False,False,False,body_contacts.jsonl,
8107,67.55833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8108,67.56666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8109,67.575,base_link,BODY,False,False,False,body_contacts.jsonl,
8110,67.58333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8111,67.59166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8112,67.6,base_link,BODY,False,False,False,body_contacts.jsonl,
8113,67.60833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8114,67.61666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8115,67.625,base_link,BODY,False,False,False,body_contacts.jsonl,
8116,67.63333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8117,67.64166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8118,67.65,base_link,BODY,False,False,False,body_contacts.jsonl,
8119,67.65833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8120,67.66666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8121,67.675,base_link,BODY,False,False,False,body_contacts.jsonl,
8122,67.68333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8123,67.69166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8124,67.7,base_link,BODY,False,False,False,body_contacts.jsonl,
8125,67.70833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8126,67.71666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8127,67.725,base_link,BODY,False,False,False,body_contacts.jsonl,
8128,67.73333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8129,67.74166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8130,67.75,base_link,BODY,False,False,False,body_contacts.jsonl,
8131,67.75833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8132,67.76666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8133,67.775,base_link,BODY,False,False,False,body_contacts.jsonl,
8134,67.78333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8135,67.79166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8136,67.8,base_link,BODY,False,False,False,body_contacts.jsonl,
8137,67.80833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8138,67.81666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8139,67.825,base_link,BODY,False,False,False,body_contacts.jsonl,
8140,67.83333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8141,67.84166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8142,67.85,base_link,BODY,False,False,False,body_contacts.jsonl,
8143,67.85833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8144,67.86666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8145,67.875,base_link,BODY,False,False,False,body_contacts.jsonl,
8146,67.88333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8147,67.89166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8148,67.9,base_link,BODY,False,False,False,body_contacts.jsonl,
8149,67.90833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8150,67.91666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8151,67.925,base_link,BODY,False,False,False,body_contacts.jsonl,
8152,67.93333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8153,67.94166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8154,67.95,base_link,BODY,False,False,False,body_contacts.jsonl,
8155,67.95833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8156,67.96666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8157,67.975,base_link,BODY,False,False,False,body_contacts.jsonl,
8158,67.98333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8159,67.99166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8160,68.0,base_link,BODY,False,False,False,body_contacts.jsonl,
8161,68.00833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8162,68.01666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8163,68.025,base_link,BODY,False,False,False,body_contacts.jsonl,
8164,68.03333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8165,68.04166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8166,68.05,base_link,BODY,False,False,False,body_contacts.jsonl,
8167,68.05833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8168,68.06666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8169,68.075,base_link,BODY,False,False,False,body_contacts.jsonl,
8170,68.08333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8171,68.09166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8172,68.1,base_link,BODY,False,False,False,body_contacts.jsonl,
8173,68.10833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8174,68.11666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8175,68.125,base_link,BODY,False,False,False,body_contacts.jsonl,
8176,68.13333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8177,68.14166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8178,68.15,base_link,BODY,False,False,False,body_contacts.jsonl,
8179,68.15833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8180,68.16666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8181,68.175,base_link,BODY,False,False,False,body_contacts.jsonl,
8182,68.18333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8183,68.19166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8184,68.2,base_link,BODY,False,False,False,body_contacts.jsonl,
8185,68.20833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8186,68.21666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8187,68.225,base_link,BODY,False,False,False,body_contacts.jsonl,
8188,68.23333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8189,68.24166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8190,68.25,base_link,BODY,False,False,False,body_contacts.jsonl,
8191,68.25833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8192,68.26666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8193,68.275,base_link,BODY,False,False,False,body_contacts.jsonl,
8194,68.28333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8195,68.29166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8196,68.3,base_link,BODY,False,False,False,body_contacts.jsonl,
8197,68.30833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8198,68.31666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8199,68.325,base_link,BODY,False,False,False,body_contacts.jsonl,
8200,68.33333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8201,68.34166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8202,68.35,base_link,BODY,False,False,False,body_contacts.jsonl,
8203,68.35833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8204,68.36666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8205,68.375,base_link,BODY,False,False,False,body_contacts.jsonl,
8206,68.38333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8207,68.39166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8208,68.4,base_link,BODY,False,False,False,body_contacts.jsonl,
8209,68.40833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8210,68.41666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8211,68.425,base_link,BODY,False,False,False,body_contacts.jsonl,
8212,68.43333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8213,68.44166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8214,68.45,base_link,BODY,False,False,False,body_contacts.jsonl,
8215,68.45833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8216,68.46666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8217,68.475,base_link,BODY,False,False,False,body_contacts.jsonl,
8218,68.48333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8219,68.49166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8220,68.5,base_link,BODY,False,False,False,body_contacts.jsonl,
8221,68.50833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8222,68.51666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8223,68.525,base_link,BODY,False,False,False,body_contacts.jsonl,
8224,68.53333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8225,68.54166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8226,68.55,base_link,BODY,False,False,False,body_contacts.jsonl,
8227,68.55833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8228,68.56666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8229,68.575,base_link,BODY,False,False,False,body_contacts.jsonl,
8230,68.58333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8231,68.59166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8232,68.6,base_link,BODY,False,False,False,body_contacts.jsonl,
